threshold,flat. acc.,em. ratio,ml. acc.
0.2,0.8654763000460193,0.02991256327657616,0.2627714758524698
0.2001,0.8656419696272435,0.02991256327657616,0.26289309836249547
0.2002,0.8656971928209848,0.02991256327657616,0.2627736672490468
0.20029999999999998,0.8657892314772204,0.02991256327657616,0.2627375092055257
0.20039999999999997,0.8658812701334561,0.02991256327657616,0.2628602274138398
0.20049999999999996,0.866028531983433,0.02991256327657616,0.26299700708352336
0.20059999999999995,0.8661205706396686,0.02991256327657616,0.2630309737304674
0.20069999999999993,0.8663046479521399,0.02991256327657616,0.263091237136336
0.20079999999999992,0.8663782788771284,0.02991256327657616,0.2632139553446501
0.2008999999999999,0.8664887252646112,0.02991256327657616,0.2633985805062656
0.2009999999999999,0.8665991716520939,0.02991256327657616,0.2635443083786387
0.2010999999999999,0.8666728025770823,0.02991256327657616,0.2634803926451417
0.20119999999999988,0.8668200644270594,0.02991256327657616,0.2635391951199588
0.20129999999999987,0.8670961803957662,0.02991256327657616,0.26390734974490127
0.20139999999999986,0.8672434422457432,0.02945236999539807,0.2637616218725282
0.20149999999999985,0.8672250345144961,0.02945236999539807,0.2634548263517427
0.20159999999999983,0.8672802577082375,0.02945236999539807,0.26335785705320874
0.20169999999999982,0.8674275195582144,0.02945236999539807,0.2635342644776605
0.2017999999999998,0.867501150483203,0.02945236999539807,0.2635068720204475
0.2018999999999998,0.8676115968706857,0.02945236999539807,0.26361753754758793
0.2019999999999998,0.8677036355269213,0.02991256327657616,0.2638629739642162
0.20209999999999978,0.8678324896456512,0.02991256327657616,0.2640092496857336
0.20219999999999977,0.8679245283018868,0.02991256327657616,0.2640475991258317
0.20229999999999976,0.868108605614358,0.030372756557754257,0.2644847827429509
0.20239999999999975,0.8682374597330879,0.030372756557754257,0.26465224196471293
0.20249999999999974,0.8683847215830649,0.030372756557754257,0.2647672902850075
0.20259999999999972,0.8684767602393005,0.030372756557754257,0.26483631927718426
0.2026999999999997,0.8686240220892775,0.030372756557754257,0.2650357363656947
0.2027999999999997,0.8686240220892775,0.030372756557754257,0.26486699882926273
0.2028999999999997,0.8686792452830189,0.030372756557754257,0.26494369770945914
0.20299999999999968,0.8687712839392545,0.030832949838932353,0.2651507846859892
0.20309999999999967,0.8688633225954902,0.030832949838932353,0.26511243524589106
0.20319999999999966,0.86899217671422,0.030832949838932353,0.2651891341260875
0.20329999999999965,0.8691026231017027,0.031293143120110445,0.2654575802067747
0.20339999999999964,0.8692314772204326,0.031293143120110445,0.2656569972952852
0.20349999999999963,0.8693051081454211,0.031293143120110445,0.26580601226252376
0.20359999999999961,0.8693603313391625,0.031293143120110445,0.2658827111427201
0.2036999999999996,0.8694707777266452,0.032213529682466636,0.2661391045422336
0.2037999999999996,0.8695260009203866,0.032213529682466636,0.26623881308648883
0.20389999999999958,0.8696180395766222,0.032213529682466636,0.26629578939749193
0.20399999999999957,0.8697468936953521,0.032213529682466636,0.2664645269339239
0.20409999999999956,0.8697653014265991,0.03267372296364473,0.26639549794174716
0.20419999999999955,0.8699125632765762,0.03267372296364473,0.26650287637402204
0.20429999999999954,0.8699677864703176,0.03267372296364473,0.2663790624674193
0.20439999999999953,0.8700046019328118,0.03267372296364473,0.26633304313930156
0.20449999999999952,0.8701518637827887,0.03359410952600092,0.266639838660087
0.2045999999999995,0.8702991256327658,0.03359410952600092,0.2668622654126564
0.2046999999999995,0.8704279797514957,0.03359410952600092,0.2670803093720717
0.20479999999999948,0.8705200184077313,0.03359410952600092,0.2670879792600913
0.20489999999999947,0.8705936493327198,0.03359410952600092,0.2672413770204841
0.20499999999999946,0.8707593189139439,0.03359410952600092,0.26737943500483746
0.20509999999999945,0.8708513575701795,0.03359410952600092,0.2673180759006804
0.20519999999999944,0.870924988495168,0.03359410952600092,0.26743312422097487
0.20529999999999943,0.871072250345145,0.03359410952600092,0.2677399197417603
0.20539999999999942,0.8711458812701335,0.03405430280717901,0.2680390453745261
0.2054999999999994,0.8712563276576162,0.03405430280717901,0.26812597077208195
0.2055999999999994,0.8713115508513576,0.03405430280717901,0.2680978478493433
0.20569999999999938,0.8714588127013345,0.03405430280717901,0.26826658538577525
0.20579999999999937,0.8715324436263231,0.03359410952600092,0.26806771614640895
0.20589999999999936,0.8715324436263231,0.03359410952600092,0.2679910172662126
0.20599999999999935,0.8716060745513116,0.03405430280717901,0.2681904343547231
0.20609999999999934,0.8717717441325357,0.03405430280717901,0.26845888043541033
0.20619999999999933,0.8718637827887713,0.03405430280717901,0.2686046083077834
0.20629999999999932,0.8719926369075012,0.03451449608835711,0.2688149823791791
0.2063999999999993,0.8720662678324896,0.03451449608835711,0.2688993511473951
0.2064999999999993,0.8721583064887253,0.03451449608835711,0.2690143994676897
0.20659999999999928,0.8722135296824667,0.03451449608835711,0.2690067295796701
0.20669999999999927,0.8722319374137137,0.03451449608835711,0.2688078603403038
0.20679999999999926,0.8723607915324436,0.03451449608835711,0.2689535882126769
0.20689999999999925,0.8724712379199264,0.03451449608835711,0.26916834507722665
0.20699999999999924,0.8726000920386562,0.03451449608835711,0.26915300530118746
0.20709999999999923,0.872728946157386,0.03451449608835711,0.2690467225672011
0.20719999999999922,0.8728762080073631,0.034974689369535204,0.26933817831194723
0.2072999999999992,0.8729682466635987,0.034974689369535204,0.26935351808798647
0.2073999999999992,0.8730786930510814,0.034974689369535204,0.2694915760723399
0.20749999999999919,0.8732259549010585,0.034974689369535204,0.2697753619290664
0.20759999999999917,0.8733548090197883,0.034974689369535204,0.26999778868163576
0.20769999999999916,0.873446847676024,0.034974689369535204,0.26999778868163565
